bldg_id,A_annual_mean_kwh,A_annual_std_kwh,A_annual_sum_kwh,A_p10,A_p25,A_p50,A_p75,A_p90,A_p95,A_p99,A_max_kwh,A_min_kwh,A_cv,A_load_factor,A_skew,A_kurtosis,A_p05,A_p99_p01_ratio,A_zero_hours_ratio,A_above_mean_ratio,A_range_kwh,A_p01,A_p15,A_p85,A_mad,B_winter_mean_kwh,B_winter_std_kwh,B_spring_mean_kwh,B_spring_std_kwh,B_summer_mean_kwh,B_summer_std_kwh,B_fall_mean_kwh,B_fall_std_kwh,B_winter_summer_ratio,B_seasonal_amplitude,B_month01_mean_kwh,B_month02_mean_kwh,B_month03_mean_kwh,B_month04_mean_kwh,B_month05_mean_kwh,B_month06_mean_kwh,B_month07_mean_kwh,B_month08_mean_kwh,B_month09_mean_kwh,B_month10_mean_kwh,B_month11_mean_kwh,B_month12_mean_kwh,C_morning_peak_ratio,C_evening_peak_ratio,C_overnight_ratio,C_midday_ratio,C_evening_morning_ratio,C_peak_hour,C_peak_hour_value,C_trough_hour,D_cold_n_hours,D_cold_mean_kwh,D_cold_std_kwh,D_cold_max_kwh,D_cold_ramp_std,D_cold_ramp_abs_mean,D_cold_autocorr_1h,D_cold_temp_load_corr,D_mild_n_hours,D_mild_mean_kwh,D_mild_std_kwh,D_mild_max_kwh,D_mild_ramp_std,D_mild_ramp_abs_mean,D_mild_autocorr_1h,D_mild_temp_load_corr,D_warm_n_hours,D_warm_mean_kwh,D_warm_std_kwh,D_warm_max_kwh,D_warm_ramp_std,D_warm_ramp_abs_mean,D_warm_autocorr_1h,D_warm_temp_load_corr,D_hot_n_hours,D_hot_mean_kwh,D_hot_std_kwh,D_hot_max_kwh,D_hot_ramp_std,D_hot_ramp_abs_mean,D_hot_autocorr_1h,D_hot_temp_load_corr,D_ratio_cold_over_warm,D_ratio_cold_over_hot,D_ratio_mild_over_warm,D_ratio_hot_over_cold,D_temp_load_corr_all,E_slope_cold,E_slope_mild,E_slope_warm,E_slope_hot,E_slope_zone40_65F,E_slope_zone0_40F,E_slope_kink_ratio,E_zone40F_jump,E_power_iqr,E_power_p90_p10_ratio
192942,1.5556829,1.2948838,13629.338,0.5081000328063965,0.8039500117301941,1.2859599590301514,1.9575300216674805,2.6484298706054688,3.2692298889160156,8.08355827331541,14.69499,0.08271,0.83235717,0.105864845,4.1133175,26.055616,0.4009400010108948,24.935400850979516,0.0,0.3864855610090172,14.61228,0.32418000102043154,0.6096400022506714,2.355070114135742,0.7949615,1.8009762,1.5406163,1.400155,1.2345711,1.6177852,1.1653134,1.4074248,1.1645533,1.1132356,0.39718628,1.8023775,1.8935465,1.324731,1.4203892,1.4559975,1.6715306,1.5952083,1.5883505,1.4450065,1.3466066,1.4326886,1.7159612,1.0872626,1.4561276,0.58135873,0.85037076,1.3392602,19,2.4468887,3,676,2.3085506,1.2763186,11.54117,1.1066003,0.67486155,0.5739551033657639,-0.2849468421599712,2314,1.4757997,1.4327997,14.69499,1.4387763,0.6842174,0.47392386079779303,-0.15408558145135676,2997,1.2947332,1.1190338,12.52878,1.1547744,0.57465965,0.38799098056722947,0.012577671641102099,2774,1.7207788,1.2612025,12.87514,1.2424939,0.544153,0.49517286287211754,0.2467121955072583,1.783032,1.3415731,1.1398485,0.7453936,-0.026183993199016944,-0.058447342600141235,-0.02640233993530275,0.006553297042846663,0.04070758138384134,-0.024249110221862796,-0.058447342600141235,2.410288132858813,0.21883476,1.1535800099372864,5.212418223981126
193071,2.3221333,2.185116,20344.209,0.5433300137519836,0.6690900325775146,1.3188400268554688,3.431180000305176,5.860119819641113,6.817349910736084,8.82963581085205,10.31291,0.21083,0.9409951,0.2251676,1.308022,0.7151439,0.5110599994659424,18.16371424750059,0.0,0.32690332153863716,10.10208,0.48611400127410886,0.5695799589157104,5.175839900970459,1.7662817,0.85724986,0.38361707,1.9512066,1.7063804,4.5792904,2.3865888,1.8646312,1.6390424,0.18720146,2.6713715,0.85085154,0.8510392,1.2494893,1.3236455,3.260241,4.6106825,4.829237,4.2989645,2.938132,1.7354027,0.9246663,0.86926645,0.91141135,1.5833936,0.44032207,1.1638079,1.7372985,18,4.0284743,5,676,0.7855937,0.28898308,2.30588,0.18047461,0.10343722,0.7514399735593112,-0.02553438547451913,2314,0.7704003,0.29757574,2.73994,0.20395708,0.119952396,0.7084523860686034,0.006788146108939494,2997,1.6576159,1.1854144,5.97753,0.7966413,0.3871427,0.7101076758773821,0.5212881498694915,2774,4.7089276,2.170294,10.31291,1.0870144,0.5996659,0.8469363383535096,0.7188481410586736,0.47392988,0.1668307,0.46476406,5.9941006,0.7547569107607471,0.0008431281362261065,0.007147854566574109,0.11960246562957773,0.2554062952314103,0.016928799152374257,0.0008431281362261065,0.04980436761268198,-0.012222767,2.762089967727661,10.785562496674643
193410,0.80132806,0.7730521,7020.435,0.2627300024032593,0.2851499915122986,0.5191400051116943,0.9910600185394287,1.8041000366210938,2.4758200645446777,3.803526020050048,8.6549,0.08427,0.96471363,0.09258664,2.4017806,7.5187354,0.2563199996948242,15.133472763090463,0.0,0.31914165049651866,8.570629,0.2513320028781891,0.2681100070476532,1.4048199653625488,0.54337573,0.598768,0.51845425,0.97758627,0.86551774,0.71394765,0.786528,0.91190064,0.81077856,0.8386721,-0.2307958,0.6011795,0.56121504,0.5866787,0.6023064,1.7316678,1.1890684,0.48940364,0.47869742,1.2684889,0.87742895,0.5909331,0.6302721,0.7794382,1.6112546,0.61766714,0.9324925,2.0672,20,1.4052572,4,676,0.5752928,0.5462851,7.18797,0.47879723,0.16749902,0.5816364214219581,0.038557214217850876,2314,0.548818,0.47388315,5.29362,0.42457283,0.17718565,0.5695366956665966,-0.052280158122873274,2997,0.75306946,0.5982134,5.28423,0.47273287,0.20834547,0.6408373249182902,0.26262810592936764,2774,1.1191865,1.0353864,8.6549,0.41961375,0.20004037,0.908356943255225,-0.0007754995730234517,0.7639306,0.51402766,0.7287747,1.9454206,0.28551232620640793,0.005188308783939904,-0.0002074444293975793,0.02537518143653872,-0.01775334698813301,-5.040918077741688e-05,0.005188308783939904,-102.92388616369355,2.9563904e-05,0.7059100270271301,6.866745404478073
193660,1.948797,1.4892586,17073.41,0.4316999912261963,0.8736199736595154,1.5624500513076782,2.636899948120117,3.9865798950195312,4.864059925079346,7.076910018920879,11.69117,0.26454002,0.76419383,0.16668965,1.5063187,2.9810216,0.30799999833106995,25.33185614655181,0.0,0.38854012099075447,11.42663,0.27936800122261046,0.5550600290298462,3.4377598762512207,1.1337761,2.2401474,1.8718414,1.3462709,1.0705761,2.7598119,1.3146043,1.4497356,1.0777487,0.8117029,1.3618085,2.7838793,2.2979488,0.975294,1.0670068,1.9875034,2.6719496,2.975184,2.6294677,1.8617661,1.2315041,1.2632111,1.643477,0.896959,1.3654901,0.722197,1.0897464,1.5223551,19,2.7813857,3,676,4.1104875,1.8556538,11.69117,1.2542931,0.83372414,0.7571875442276768,-0.6999066980846451,2314,1.2870376,1.131887,9.57332,0.97376406,0.5734237,0.6218295887233914,-0.3846597837366453,2997,1.1401083,0.7280287,7.13339,0.7189026,0.4274697,0.4999065408976234,0.389372657600212,2774,2.8477333,1.2276498,11.05101,0.88607764,0.5623455,0.7271622559873359,0.7471728801006975,3.605348,1.4434243,1.1288731,0.69279695,0.13134473805151556,-0.21641330446515766,-0.06262378334999087,0.05993209242820744,0.16082812717982695,-0.044322437899453296,-0.21641330446515766,4.8827030894847745,1.0330243,1.7632799744606018,9.234607310730052
193846,1.7196519,1.3625793,15065.871,0.4676699936389923,0.5669299960136414,1.3047900199890137,2.3614399433135986,3.7708499431610107,4.60522985458374,5.8882598876953045,8.01722,0.33923,0.7923576,0.21449481,1.3092096,1.339103,0.4365200102329254,13.979990176084677,0.0,0.39584522314804244,7.6779895,0.4211919903755188,0.48041999340057373,3.1157400608062744,1.074673,0.76231146,0.42559654,1.401316,1.0378269,3.2327068,1.3348287,1.4590629,0.9937521,0.23581213,1.8025173,0.74888074,0.7665544,0.9135317,1.0101511,2.2676473,3.144707,3.496738,3.0538366,2.2309778,1.3760307,0.772948,0.77192813,0.6762185,1.5199188,0.68978536,1.0143657,2.247674,18,2.7466357,5,676,0.6712585,0.34259108,2.86346,0.27394587,0.12953667,0.659991578932856,0.06893520687941836,2314,0.71791923,0.39567363,2.9406,0.3274727,0.17544328,0.6164413218912946,0.014110491940967886,2997,1.2744482,0.63850594,4.9600897,0.3720081,0.21675196,0.7947580853046423,0.6011872385461269,2774,3.2917497,1.2139132,8.01722,0.4841255,0.36804134,0.9097466994504498,0.8871278949865924,0.5267052,0.2039215,0.5633177,4.903848,0.799811325406634,0.006514265877859931,0.0055161070823669485,0.07418723940849307,0.18087055342538003,0.010204458577292297,0.006514265877859931,0.6383744741103607,-0.049215615,1.7945099472999573,8.063057272115337
193945,3.3867886,3.0511148,29671.654,0.6075900197029114,0.8636199831962585,2.219670057296753,5.068750381469727,7.919429779052734,9.890219688415527,12.359702301025386,16.7491,0.16182,0.9008873,0.20220721,1.2086469,0.89290047,0.5748900175094604,22.220089534699703,0.0,0.40292204086291517,16.58728,0.5562399864196778,0.6355299949645996,6.671480178833008,2.4825466,1.0520043,0.62739664,2.693115,2.2767904,7.007087,2.6969097,2.7381983,2.1937604,0.15013433,4.2914305,1.0576763,1.0148938,1.5055887,1.7433712,4.7997484,6.8644567,7.5332427,6.618961,4.527644,2.5994766,1.092098,1.0798441,0.6893696,1.4621589,0.691174,1.0780786,2.1210086,17,5.41154,5,676,0.91201305,0.45967284,4.21038,0.4067785,0.17489257,0.5949866150919819,-0.04038431948200156,2314,0.98415816,0.58985156,6.10128,0.51332563,0.23895298,0.5664430231851584,0.050576108324238686,2997,2.3808303,1.3388734,8.02846,0.6529674,0.36860624,0.8639332261660291,0.7571660296298484,2774,7.080909,2.464695,16.7491,0.99539083,0.7296962,0.9135596195573709,0.9157798269766826,0.38306513,0.12879887,0.41336763,7.7640433,0.838850789678002,0.0048977579389299615,0.012188041210174567,0.1929468107223512,0.3815901892525808,0.024458725111825126,0.0048977579389299615,0.2002458393288058,-0.07268572,4.205130398273468,13.034166991296264
194344,1.5304867,0.9148962,13408.594,0.5608400106430054,0.7462000250816345,1.348140001296997,2.027679920196533,2.8255200386047363,3.37214994430542,4.293647956848143,5.82468,0.22314,0.5977812,0.26275894,1.1006953,0.97185737,0.534280002117157,8.622441018019689,0.0,0.43100102727999084,5.6015396,0.49796199798583984,0.6259999871253967,2.4642200469970703,0.7299427,0.9895296,0.49879223,1.3315058,0.75071,2.4462717,0.88519305,1.3410656,0.73271114,0.4045052,1.109986,0.97335505,1.004921,1.1097405,1.0137312,1.8607949,2.3803434,2.6281104,2.3282344,1.8079457,1.2830501,0.934135,0.991824,0.73732144,1.5718662,0.66810936,0.95428395,2.1318603,20,2.5894394,5,676,0.894901,0.4505871,2.76442,0.25425854,0.15775019,0.7708731841498307,0.06332529872558146,2314,0.9098857,0.4611031,3.37913,0.2594488,0.16524805,0.7876757779415128,0.0028747623032804774,2997,1.2575471,0.5469878,4.10433,0.291383,0.1909014,0.8016596409700402,0.4357963539746679,2774,2.4979436,0.8108637,5.82468,0.37890318,0.27369314,0.8745846521935745,0.7815491936654374,0.7116242,0.35825506,0.72354,2.7913072,0.7298040394681197,0.008119924749646864,0.0035527968406677255,0.046927278041839625,0.10874466896057124,0.005267301968165803,0.008119924749646864,1.541571908867494,-0.02791375,1.2814798951148987,5.038014380188864
194377,3.2636752,2.588862,28593.059,0.8761399984359741,1.5015900135040283,2.5052900314331055,4.254990100860596,6.5722198486328125,8.50940990447998,12.991853523254386,18.71139,0.29841,0.7932352,0.17442185,1.871818,4.615693,0.5861200094223022,34.51718190273141,0.0,0.3691359433854583,18.41298,0.3763880133628845,1.1038999557495117,5.4551100730896,1.8954188,5.4398084,3.5256274,2.0061464,1.4726855,3.278292,1.33609,2.3670292,1.8725425,1.6593423,3.2532206,6.5399094,5.4733586,1.7899135,2.0406725,2.188967,3.1098192,3.6028078,3.1168146,2.1178427,1.8556234,3.1446683,4.3079257,1.1659024,0.99380183,0.8835478,1.0199853,0.8523886,10,3.9625168,0,676,9.545384,2.8336763,18.71139,0.9797363,0.72654843,0.9053090393901961,-0.8211380779179032,2314,3.7787516,2.0729315,13.47938,0.8678109,0.58901054,0.8836402270347121,-0.7054532159487366,2997,1.4294819,0.74882823,5.78516,0.5679677,0.3735154,0.6651141572692989,0.18227567629614466,2774,3.2848554,1.2451816,8.798719,0.6252029,0.43603578,0.8695791134357255,0.851297502642669,6.6775136,2.9058766,2.6434414,0.34413025,-0.44438682954850633,-0.4134672846112932,-0.23390895366668715,0.04757659673690798,0.1837184497288294,-0.1996494858605522,-0.4134672846112932,2.070965937273111,1.8265862,2.7534000873565674,7.501335243642677
194535,1.1326234,1.0404385,9922.914,0.36625000834465027,0.5698400139808655,0.8909400105476379,1.363219976425171,1.9091399908065796,2.4166100025177,6.903153896331772,10.85523,0.09092,0.9186094,0.10433896,4.425492,26.860165,0.34529000520706177,22.24943440212508,0.0,0.3544115968496747,10.76431,0.310261994600296,0.40759000182151794,1.6831300258636475,0.5990791,1.0639313,1.0566378,1.0398439,0.9976305,1.3751525,1.0706286,1.049197,0.9971575,0.7736825,0.3306321,1.1985806,1.0438801,0.95443374,0.97425145,1.1887307,1.3096167,1.43859,1.3751364,1.1535721,1.0653336,0.92814696,0.94721174,0.9254337,1.572387,0.57949746,0.8915312,1.6990812,20,1.954476,2,676,1.1569393,1.0570334,10.85523,0.9820074,0.44624257,0.5514671294497243,-0.21342219335697513,2314,0.9113781,0.9900647,10.810659,0.9552419,0.4353479,0.5031645665686472,-0.042233687527706176,2997,1.0302063,0.96561986,9.9067,0.99668723,0.43644077,0.4298858053691459,0.06206450343492555,2774,1.4219053,1.0893329,10.42178,1.0556,0.44988924,0.5234333707721058,0.27720320436211393,1.1230171,0.81365424,0.8846559,1.2290232,0.17141037557719385,-0.029627948829105927,-0.0024014687538147094,0.01023182630538939,0.058330161912100637,0.0011196037701198028,-0.029627948829105927,-26.462887692791174,-0.012574136,0.7933799624443054,5.212668798112441
194673,2.7741103,1.5234865,24303.98,1.0511300563812256,1.6897599697113037,2.51213002204895,3.5756499767303467,4.86368989944458,5.731010437011719,7.347422218322742,11.48753,0.24087,0.5491802,0.24148884,1.0278798,1.4287738,0.6903600096702576,13.972521433610929,0.0,0.42472320511357153,11.24666,0.5258479833602905,1.2652100324630737,4.2983598709106445,1.1812825,2.2806728,1.3184047,2.435051,1.3773391,3.964324,1.4491682,2.4018433,1.2743855,0.57529926,1.545877,2.6327152,2.2585504,2.060181,2.0076377,3.2235465,3.9578705,4.112914,3.8219788,3.0758948,2.2475553,1.8872231,1.948138,0.8956475,1.3720025,0.64536077,1.0760694,1.5318555,19,4.0104666,3,676,3.0378475,1.4142001,10.15563,1.0617626,0.7210994,0.6656962451500925,-0.5680815127228179,2314,1.7560267,1.0700294,7.6886597,1.0233895,0.6869227,0.5068902300627632,-0.06927982581956764,2997,2.2993853,1.0605582,7.30692,0.98042506,0.6487779,0.5350937429753317,0.33183642823044424,2774,4.0719867,1.3654717,11.48753,1.0133295,0.68441004,0.7105584323486944,0.6929956150940353,1.3211564,0.7460357,0.763694,1.3404183,0.501158138665802,-0.13096294675554557,-0.004531304836273174,0.06639755725860597,0.1554322229112897,0.004517679214477545,-0.13096294675554557,-28.988987605816764,0.4328637,1.885890007019043,4.62710572294834
194702,2.3613741,2.4232447,20687.998,0.5864800214767456,0.8799799680709839,1.333899974822998,2.841480016708374,5.997819900512695,7.9900898933410645,11.29214973449707,16.28769,0.13545,1.0262011,0.14497907,2.0019786,3.816029,0.44795000553131104,27.545053622255267,0.0,0.28752425522200664,16.152239,0.4099519968032837,0.7151299715042114,4.628650188446045,1.7749909,4.476981,3.232543,1.625171,1.4430618,1.4088054,0.8812576,1.9753762,2.0708287,3.1778564,2.6767075,5.1853695,4.3820076,1.8309789,1.8982005,1.155141,1.4093086,1.476014,1.34111,1.1229951,1.5944337,3.2213984,3.853423,1.3649532,0.72347695,0.88041466,1.2115004,0.53003794,3,3.5606031,0,676,6.969733,3.355835,16.28769,2.1168888,1.1918888,0.7447268819060574,-0.44058901764959146,2314,3.4271638,2.5473933,15.85021,1.9653014,0.9812952,0.6518292347778705,-0.33071871466742225,2997,1.3600466,1.1994668,14.407721,1.1210124,0.50568414,0.49230020887427983,-0.27979301279011304,2774,1.4311258,0.8760154,9.9447,1.0442598,0.4473517,0.30995231856046496,0.3074924474551395,5.124628,4.8701053,2.519887,0.20533437,-0.5819739171794808,-0.2559566852024624,-0.14158781528472908,-0.03563386917114265,0.04695076125008717,-0.13170832702091767,-0.2559566852024624,1.9433599301721587,1.2268672,1.9615000486373901,10.22681025929971
194765,1.5736918,1.1184493,13787.114,0.5099599957466125,0.6570599675178528,1.2219899892807007,2.1748499870300293,3.179530143737793,3.7932300567626953,4.9550619125366175,8.57373,0.15916,0.71071684,0.1835481,1.3903112,2.4592526,0.46358999609947205,11.4952229198518,0.0,0.4039493208537838,8.414571,0.43105400800704957,0.5613099932670593,2.736829996109009,0.89027137,0.8279048,0.5127265,1.315713,0.87206465,2.8068616,1.0274012,1.3257178,0.8402834,0.2949575,1.4861462,0.8659274,0.81947434,0.9616952,0.97403497,2.0003872,2.7819707,3.013315,2.6244957,1.9128442,1.2644478,0.8019036,0.7974457,0.7428499,1.4372699,0.75869274,0.97331077,1.9348053,19,2.3880641,5,676,0.89318794,0.53323746,5.0924,0.36825678,0.13689624,0.6586658484156449,-0.02750230501280047,2314,0.72486,0.45157978,5.37683,0.42216593,0.15995112,0.5347925921830775,-0.0798107334356266,2997,1.2257246,0.60990363,5.86838,0.46141142,0.20248526,0.6975651803253035,0.5587028593170451,2774,2.823539,0.95017534,8.57373,0.54955786,0.30543846,0.8203048692293626,0.7944597232193025,0.728702,0.31633633,0.59137267,3.1611924,0.7571887486534933,-0.002718560355050235,0.0012560856342315639,0.06526245594024663,0.12789575576782222,0.0072532878603254,-0.002718560355050235,-0.37480386927981013,0.080397725,1.5177900195121765,6.234861891632827
195423,2.8173337,1.6958028,24682.66,0.9431999921798706,1.6401699781417847,2.4105100631713867,3.628509998321533,5.184629917144775,6.167180061340332,8.29191856384277,12.64113,0.26445,0.6019176,0.2228704,1.3954883,2.7027981,0.8367300033569336,10.384706853921166,0.0,0.3904805387512841,12.37668,0.7984740138053894,1.180709958076477,4.526659965515137,1.2959683,1.8831382,1.1701236,2.5557156,1.4349209,4.308226,1.6731396,2.4989085,1.4108477,0.4371029,1.7809141,1.7894721,1.8733709,2.1124697,2.1081848,3.432056,4.3128824,4.5887365,4.0232096,3.2242694,2.4159749,1.8592458,1.9857522,0.78256595,1.3714542,0.60911196,1.1617718,1.7525095,21,3.9988315,4,676,1.5032798,0.90094924,8.20426,0.80850434,0.3526088,0.5360764646751348,0.046412001937350844,2314,1.7626058,1.117986,8.62253,1.0279341,0.48705253,0.5479241613500215,-0.001082639439972755,2997,2.4352117,1.0811081,9.72153,0.9251198,0.46553886,0.5962809566921539,0.2894656079950378,2774,4.430225,1.5723327,12.64113,1.1110584,0.5927744,0.7387119217400191,0.6663940478221375,0.6173097,0.33932358,0.7237998,2.9470394,0.6765555288342819,0.018343285151890328,0.011993699073791548,0.06539423942565918,0.1422424548012869,0.017919262477329796,0.018343285151890328,1.023662953489128,-0.29643703,1.9883400201797485,5.4968511027680895
195553,0.74130154,0.5637157,6494.543,0.2525100111961365,0.40873000025749207,0.6187900304794312,0.8830100297927856,1.3029299974441528,1.6891100406646729,3.2843800067901596,7.01937,0.09075,0.76044047,0.10560799,3.4618773,19.572104,0.23300999402999878,16.672826216785072,0.0,0.3596621390252254,6.92862,0.1969899982213974,0.2939999997615814,1.106119990348816,0.35806525,0.75677097,0.6540588,0.72170234,0.54838985,0.7915767,0.47980282,0.6949822,0.55658245,0.9560299,0.08323443,0.85269344,0.7285159,0.7310856,0.6505396,0.78118634,0.82512546,0.7878078,0.762879,0.7259538,0.70162636,0.6571448,0.6862403,1.0209042,1.2726029,0.67156833,1.0260162,1.2465448,19,0.97954184,1,676,0.7451951,0.71467566,7.01937,0.68944347,0.38388878,0.4909960671584584,-0.12501706473544247,2314,0.6992327,0.6034714,6.21223,0.6606694,0.38163412,0.3824925157520653,-0.044329346231103635,2997,0.6992183,0.50890505,5.90391,0.59634554,0.34762156,0.27539940136172764,0.02803436687238875,2774,0.82091194,0.53499734,5.28714,0.64707005,0.3435155,0.2837933947002436,0.08188989272385369,1.0657547,0.907765,1.0000206,1.1016067,0.06735869369637108,-0.008859553337097169,-0.0034204304218292225,0.004515099525451657,0.00610984768186297,-0.0022789314814976353,-0.008859553337097169,3.8875909210201334,-0.08762783,0.4742800295352936,5.159914219924158
195707,0.9089436,0.7879183,7963.255,0.3379499912261963,0.5233200192451477,0.7386400103569031,1.09483003616333,1.4867500066757202,1.8375599384307861,4.513314056396476,10.17008,0.16945,0.8668506,0.08937428,5.580486,45.331356,0.2734600007534027,20.052935451374932,0.0,0.3710763611459879,10.00063,0.22506999373435974,0.4046500027179718,1.3112399578094482,0.43371117,1.0973512,0.9734263,0.76010656,0.7604962,0.97258186,0.5738005,0.8086553,0.7512421,1.1282867,0.31297028,1.1925477,1.0912709,0.70667726,0.71724784,0.8550121,0.9608148,1.0102674,0.94628376,0.8079059,0.7448757,0.8753104,1.0075186,0.9393295,1.4144602,0.6516138,1.0463898,1.505819,20,1.3388126,3,676,1.6035764,1.105522,10.17008,0.86999005,0.28689736,0.647173071675548,-0.2684843483381757,2314,0.79796267,0.73272103,10.05037,0.73771745,0.23849694,0.5101070218856812,-0.19877418198681626,2997,0.7346993,0.774735,8.30005,0.79512376,0.26998967,0.4207128155899029,0.01664252509573749,2774,1.0204968,0.62785804,8.04896,0.615946,0.23377106,0.5039971664994986,0.3381374336189166,2.1826296,1.5713683,1.0861079,0.636388,-0.04553333853410742,-0.04705297538212372,-0.01601731181144713,0.0039017260074615304,0.032718389374869206,-0.012783483437129444,-0.04705297538212372,3.6807631983516345,0.3207233,0.5715100169181824,4.399319559918587
195786,3.027531,2.7157214,26524.2,0.5300500392913818,1.1817100048065186,2.2766799926757812,4.036600112915039,6.223859786987305,8.461649894714355,13.479237747192382,20.77185,0.28236002,0.89700866,0.14575163,2.07668,6.0822606,0.32120001316070557,46.18138435338662,0.0,0.36936422782787354,20.48949,0.29187600016593934,0.7194399833679199,5.265190124511719,1.9481585,4.6133785,3.999864,1.7558582,1.5232326,3.4799163,1.5076525,2.2866752,2.0590565,1.3257153,2.5921118,5.8710103,4.409568,1.3369418,1.5853238,2.3398077,3.4597318,3.7637548,3.215611,2.3051965,1.784435,2.7871356,3.5381434,1.2572817,1.2082893,0.63733095,1.05893,0.96103305,7,4.629938,0,676,8.847072,3.9699771,20.77185,2.470619,1.5507683,0.7651925375386198,-0.6917544178207191,2314,2.9026935,2.4764955,13.33796,1.5911809,0.8612608,0.7641363778955299,-0.5453270689009408,2997,1.331244,0.8519335,9.26642,0.7367321,0.36583376,0.5860147639945451,0.38416573946551474,2774,3.546146,1.383508,10.720819,0.83824176,0.48384464,0.8074677255893575,0.8186278753918158,6.6457176,2.4948413,2.1804368,0.40082708,-0.2639090335488632,-0.46065883636474614,-0.20606467008590704,0.07512315511703493,0.1904384504045758,-0.16635960510798867,-0.46065883636474614,2.7690546395906606,1.6712523,2.8548901081085205,11.742023065044794
195846,1.1006752,0.7171204,9643.016,0.3561199903488159,0.6230499744415283,0.978190004825592,1.375920057296753,1.814579963684082,2.3092799186706543,3.9416140556335404,8.69283,0.24169,0.6515277,0.12661874,2.512669,11.878487,0.30546998977661133,14.560067134212682,0.0,0.41239584522314804,8.45114,0.2707140028476715,0.45629000663757324,1.6104400157928467,0.49021822,1.1420805,0.86182845,0.9524245,0.6894434,1.3316092,0.55770695,0.9761142,0.6635621,0.8576694,0.36733985,1.3286928,1.1159331,0.91551965,0.815035,1.1222869,1.3338337,1.3596716,1.3013939,1.1279696,0.91006774,0.8925069,0.9788348,1.0396839,1.2015375,0.6829555,1.0559076,1.1556758,21,1.5764676,3,676,1.5360277,0.9344325,8.69283,0.7965814,0.44056728,0.6021793254856241,-0.33643550591037535,2314,0.875666,0.71726507,7.50279,0.66535395,0.3903215,0.5542310752940474,-0.15259701807335566,2997,0.93578583,0.6413207,5.57935,0.6152827,0.36874846,0.5079090247888729,0.133512628816179,2774,1.3604255,0.59430593,6.35887,0.5563234,0.3228866,0.5451282778321643,0.24477223370322204,1.6414307,1.1290789,0.9357547,0.8856777,0.11957633573594537,-0.059931379045758945,-0.012587866783142103,0.01871140956878663,0.028257334572928266,-0.007646544320242751,-0.059931379045758945,7.837707667122544,0.22910893,0.7528700828552246,5.095417311189746
